order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
9c9d443e386dc6332b14958d37eaf75b,45405b626a4056adb9220c5596687269,shipped,2018-03-25 09:14:45,2018-03-25 09:27:48.000000000,2018-03-27 19:44:33,Sin Entregar,2018-04-20
10dc93d46a5261c20478b850f3c240a6,5951a1097ccd1351906878cc59d9f28f,invoiced,2018-05-03 07:38:29,2018-05-03 07:55:20.000000000,Sin Cargar,Sin Entregar,2018-06-08
15ec3d48383c58c0dc96cd66f8884630,fc768a2275c44d9383cc6926adac469d,canceled,2018-08-23 15:17:19,2018-08-24 01:42:27.739486910,Sin Cargar,Sin Entregar,2018-09-20
38464606001eea475b8009745791c68e,9d0c6eb05d8c8adc9242674560985252,shipped,2017-12-21 14:55:50,2017-12-21 15:10:16.000000000,2017-12-26 14:28:53,Sin Entregar,2018-01-22
294bc47f2c556ebbec32a74c4811efd5,4bd474d81a0e7b62ee85040e4bb4035d,unavailable,2018-02-26 21:32:49,2018-02-26 22:08:40.000000000,Sin Cargar,Sin Entregar,2018-03-21
bda48a4ac6c3da5a90069adfc818311a,4d72e095237b53ac52c899ad48dd3deb,shipped,2017-04-17 09:56:09,2017-04-17 10:10:16.000000000,2017-04-18 14:28:06,Sin Entregar,2017-05-10
f5cf5716413185387030a378bdd46ebe,ff95df9a387c8d032a2ca6887cf77236,processing,2017-02-19 22:31:47,2017-02-19 22:45:13.000000000,Sin Cargar,Sin Entregar,2017-03-21
f3c5d914eec90079a826c2b5ea7fe6bc,078c6672babf4cf39a551e2dcd79229e,canceled,2018-01-26 12:58:01,2018-01-26 13:12:44.000000000,2018-01-26 21:45:07,Sin Entregar,2018-02-19
e65296eb50fe1920930ee46ff3337238,320d65872c564439138f91907d31866c,shipped,2018-02-19 15:37:47,2018-02-19 16:35:29.000000000,2018-02-21 21:08:59,Sin Entregar,2018-03-14
b85825cdbdab14cc17f2e159f0fba217,acf49250165ea89cee38b3c29d67e838,canceled,2018-07-21 23:27:59,2018-07-21 23:44:08.000000000,Sin Cargar,Sin Entregar,2018-08-09
232674aa2334edfdd9c2dbe346291712,b8cbb2fa6090f51abb6076e2b26ca3ae,unavailable,2017-11-09 23:51:34,2017-11-13 20:07:20.000000000,Sin Cargar,Sin Entregar,2017-11-23
dd1341091b6a6b619079944b4aa45eb7,dfff377396a4ab6e54d73dd479008d66,unavailable,2017-09-23 11:36:05,2017-09-26 04:14:15.000000000,Sin Cargar,Sin Entregar,2017-10-10
3e63664ed5cdf7a1435eec921b9091a1,b0d296c2459346d50a47ab65ea5ea739,shipped,2017-06-04 20:35:27,2017-06-04 20:50:17.000000000,2017-06-05 14:42:47,Sin Entregar,2017-06-28
c2509daf9e1312fea710fc46902c9da8,d6505f1e68ff1731c2b79517f47a8d4f,processing,2017-03-16 14:15:16,2017-03-16 14:15:16.000000000,Sin Cargar,Sin Entregar,2017-04-28
170130a20f16a39581bba39d938d2e25,b33048573f45345486965ab1963311c5,shipped,2018-05-09 16:21:15,2018-05-09 16:57:29.000000000,2018-05-11 12:13:00,Sin Entregar,2018-06-04
064df82a5ad596912cc304c6c72a42bf,0c8af5a21f97e8702d8a49fc3232036b,shipped,2017-02-26 14:26:14,2017-02-26 14:35:16.000000000,2017-03-01 15:24:52,Sin Entregar,2017-04-03
410d704bdcbe2893fd5ad73fe8166f43,0424e2f81bdfb77d7c11c3f447c7b241,unavailable,2017-12-10 15:25:51,2017-12-10 15:32:40.000000000,Sin Cargar,Sin Entregar,2018-01-04
1c9fd2a0749771fdb8c1cad52a3c27a6,e9590b1476593f300b06fa2216af4c35,invoiced,2018-01-21 19:44:46,2018-01-22 19:38:29.000000000,Sin Cargar,Sin Entregar,2018-03-09
c3514a3dc150acbbf0ab547f1cdc1fe4,2731bf1c00685708217536d50bd1c8c9,canceled,2017-09-16 21:43:02,2017-09-16 21:55:07.000000000,Sin Cargar,Sin Entregar,2017-10-16
5e30dcb2e114da32afe2f0942750616a,1d19f123d715d31a525094a81bbea5ef,canceled,2018-04-06 22:13:21,2018-04-06 22:29:11.000000000,Sin Cargar,Sin Entregar,2018-04-25
33fe1cb532ac16a48902980e00c26da6,e0669fc658288e9aea6d958ea90fb9b7,canceled,2017-07-25 19:26:15,2017-07-26 05:51:23.739486910,Sin Cargar,Sin Entregar,2017-08-28
b6d6730512437da0a234e99ea7885212,a5569eafa093045938b448b5f802032d,unavailable,2017-09-04 09:44:46,2017-09-05 08:33:58.000000000,Sin Cargar,Sin Entregar,2017-09-21
65fc7195f2f70e60bd81a12c69d7389d,f0e3b37d5ca2fc5c28ba3f66c71a3aaf,canceled,2017-07-25 10:11:21,2017-07-26 20:45:57.000000000,Sin Cargar,Sin Entregar,2017-08-08
711b9be9c346d9ecdb9d38a5e1e7e39b,81e4aed5ab4253757305267b80712689,invoiced,2016-10-04 13:38:37,2016-10-04 14:08:38.000000000,Sin Cargar,Sin Entregar,2016-11-24
e11e49042dd9e24863991a081fd4bf19,1c3df9a5fdcd90e6aa96b5cd99bde9a6,shipped,2018-03-06 11:13:39,2018-03-06 11:30:38.000000000,2018-03-10 00:48:30,Sin Entregar,2018-03-16
df8c077268f7f3baaac0892eb3143642,5bfe800011656c0afb81db64519982db,unavailable,2017-02-01 00:04:17,2017-02-01 00:30:55.000000000,Sin Cargar,Sin Entregar,2017-03-10
feebdfdb4759bd4600d52547c81b4fa8,5c296f7939550b876425980a5d7da5ce,shipped,2017-09-25 08:57:20,2017-09-25 09:10:09.000000000,2017-09-27 15:18:41,Sin Entregar,2017-10-24
eda3cb37479a52de9848bfba4b805cdf,6a511c608ca737b62ce160178b17ca5f,shipped,2018-05-04 12:55:43,2018-05-05 03:33:38.000000000,2018-05-07 15:05:00,Sin Entregar,2018-05-29
fa5dc4c3b8326a0da88dc49b20e0ed27,6311060a7264023c715502f1608b1147,unavailable,2017-11-17 20:08:03,2017-11-21 05:09:15.000000000,Sin Cargar,Sin Entregar,2017-12-06
0d3adebce4bebc1f80a7f36e9833f497,a7c87c25dbdded68c26c640582cb5ddb,canceled,2018-09-03 18:40:50,2018-09-04 05:05:58.739486910,Sin Cargar,Sin Entregar,2018-10-02
930f7f40db5f938e56fbc1bdcd1bb28b,ab3ac67d2fba82499b0d71c4d16f76c8,unavailable,2018-02-16 20:04:22,2018-02-16 20:10:31.000000000,Sin Cargar,Sin Entregar,2018-03-13
f87f3a5e91df877dc36b65fb69ff2465,c13b88bfce55305a9240404088bd6a46,unavailable,2018-07-30 21:49:41,2018-07-30 22:24:21.000000000,Sin Cargar,Sin Entregar,2018-08-10
bfb074fa3d43b5b13e7a67203ebdedf5,a4e90b1807174d6b2013ffab1ada0575,canceled,2017-05-12 10:11:53,2017-05-12 10:25:08.000000000,Sin Cargar,Sin Entregar,2017-06-09
9bc5c73ed95bec088ff04d924946fa45,5a134aeb2bc57fc5561108c40911a5e5,unavailable,2018-01-14 21:32:20,2018-01-14 21:49:19.000000000,Sin Cargar,Sin Entregar,2018-01-30
4a44e928d587e7cd7068ea354471c477,f04cee5f84e73924695f31301c815ab8,canceled,2018-06-05 13:51:50,2018-06-05 14:31:18.000000000,Sin Cargar,Sin Entregar,2018-06-21
3a43013148c91141e56e105f93fb3792,c88049eeaedbed43c80a28501f20e6b4,shipped,2017-03-06 11:20:27,2017-03-06 11:30:14.000000000,2017-03-13 07:52:04,Sin Entregar,2017-04-06
f9c8ce300676bd838f4a85b8e97d2342,e37cfd145e4106b73858cf08a409f2ae,invoiced,2017-04-30 13:52:34,2017-04-30 14:05:14.000000000,Sin Cargar,Sin Entregar,2017-05-23
00ae7a8b4936674ebb701d4a23719a79,a7e8a3cb55d9c9a536992c6465a46a3f,canceled,2018-05-09 14:14:06,2018-05-09 15:51:32.000000000,Sin Cargar,Sin Entregar,2018-05-17
38422d02f6afe2fd7a700d046a3cabee,e9d57c4662295c8b41c050d116d90a04,shipped,2018-05-22 15:04:49,2018-05-22 15:15:27.000000000,2018-05-23 12:55:00,Sin Entregar,2018-06-08
b837d07aca063bfa379766bb6740fdf9,56252fddbb6af46b87f5a070d68afd95,unavailable,2018-05-06 20:12:33,2018-05-07 09:56:42.000000000,Sin Cargar,Sin Entregar,2018-05-30
16bd72af325ac043d6194e490e2f0f06,e2ecb4130f7ce2e893ae9c42c9af19ba,shipped,2018-04-29 13:02:12,2018-04-29 13:15:26.000000000,2018-04-30 16:40:00,Sin Entregar,2018-05-29
673233aa1d4df67c18c636593b6c38c0,8c3fb712bb2e85992047b1f11ea332e1,invoiced,2018-03-15 16:33:01,2018-03-15 16:49:01.000000000,Sin Cargar,Sin Entregar,2018-04-03
4a0d049ee6c82b3348a21bb211c0a44d,4bdf8269eff0f30a5f8c14e9df179854,unavailable,2017-06-07 09:53:30,2017-06-07 10:05:15.000000000,Sin Cargar,Sin Entregar,2017-06-28
115b01b1f77f0e02812425b6f5cd8f2f,3a33c0707eef44f18059500427d00c67,unavailable,2018-01-19 00:08:45,2018-01-19 00:36:45.000000000,Sin Cargar,Sin Entregar,2018-02-16
a9957adf297a6be5e8625b3e93329c6d,7e779aeb9722a44ac85680883c9ee20f,canceled,2017-03-06 20:51:57,2017-03-06 21:03:03.000000000,Sin Cargar,Sin Entregar,2017-03-22
0990477f1481cdf40c00d57bb13a1c9b,09cef74048128ea86d84ab0b84a517aa,unavailable,2017-04-20 19:01:56,2017-04-25 08:22:57.000000000,Sin Cargar,Sin Entregar,2017-05-16
642a8a89c36a8b2f4884cd8e68168247,64fc1ea0b3ef7d792474f9cce8ddbfb1,canceled,2017-11-06 21:02:18,2017-11-07 04:32:12.000000000,Sin Cargar,Sin Entregar,2017-11-27
842784b3b697f1dbb51781a20352709a,619718b8cfa49a9a4a47287d7344bd1a,unavailable,2017-09-05 17:32:12,2017-09-05 17:47:26.000000000,Sin Cargar,Sin Entregar,2017-09-26
5630f20edc34695d0b5daf86dc590767,73619b350b42a898dc24b298aea7d1e6,shipped,2018-04-05 09:58:12,2018-04-06 09:55:16.000000000,2018-04-09 18:26:39,Sin Entregar,2018-05-02
99b3fb1a943fa5d4af2a3386f00fdd19,aa03e52d50af7237a5963ffb09dd8872,shipped,2018-08-22 09:01:17,2018-08-22 09:10:17.000000000,2018-08-23 14:09:00,Sin Entregar,2018-08-30
2c9c2c96702997c879d75f927b76165e,20e569f30c28c88ac2731a006e5bb3d8,unavailable,2017-09-24 10:45:10,2017-09-24 10:55:08.000000000,Sin Cargar,Sin Entregar,2017-10-27
de11314f84cd5578a36ab8312ab5b5df,9e5336e351aa9e91f0be9f38f189d097,invoiced,2018-08-03 22:15:39,2018-08-03 22:30:14.000000000,Sin Cargar,Sin Entregar,2018-08-10
1aaa4f61529fb2b392016a694b437885,7f6c1d60597d2edb5adf63fef310e932,processing,2017-12-26 15:47:25,2017-12-26 15:56:20.000000000,Sin Cargar,Sin Entregar,2018-01-26
6c16d886be4fe03174a289a4ca70a775,780b36c3e066c0251df695c5ce83994e,canceled,2018-06-05 15:06:16,2018-06-05 15:31:39.000000000,Sin Cargar,Sin Entregar,2018-06-29
2e8a59579f027832343436a97c22499b,4dcdb96c4c889577e5b04124b6ce5cff,canceled,2017-09-08 11:19:09,2017-09-09 04:45:14.000000000,Sin Cargar,Sin Entregar,2017-09-20
ada8c993c9ef5f3e6705c9ea4af1a1d9,e5774bc03685e61b1a33c24e43e28a3c,invoiced,2017-04-24 13:37:12,2017-04-24 13:50:22.000000000,Sin Cargar,Sin Entregar,2017-05-18
af3327b567206d03f49d5cc63c712a22,e4a45d4886a96c9ed50b463886c31c26,invoiced,2017-11-04 09:29:55,2017-11-04 09:50:22.000000000,Sin Cargar,Sin Entregar,2017-12-04
5010ecbb29633b8a98b4e6b6075b238b,577650aa5431a6b7fc835dd8839d2a60,shipped,2017-10-25 21:34:24,2017-10-25 21:49:32.000000000,2017-10-30 19:28:01,Sin Entregar,2017-11-27
47bd649b812fd8ecc28320c466974088,cb617abe19badb2696a3615bfb355545,unavailable,2017-11-27 10:50:08,2017-11-27 19:18:56.000000000,Sin Cargar,Sin Entregar,2017-12-26
4cd90538d177466bf45e1a552242c216,d0aaa4008275a2e9127dc79e6142367e,shipped,2018-01-12 21:14:20,2018-01-12 21:28:53.000000000,2018-01-15 18:09:47,Sin Entregar,2018-02-14
c313f7a184ca89fe98049253bd4a3806,e2206e15b4f1a53db362ecf2d200e0c7,shipped,2018-08-06 21:09:21,2018-08-08 03:05:19.000000000,2018-08-08 12:59:00,Sin Entregar,2018-08-17
fcfe1ea18aae8ae4a08253fd4060a763,7708775efe2bcb20a0da522027356ba2,unavailable,2017-02-11 10:36:04,2017-02-15 11:32:29.000000000,Sin Cargar,Sin Entregar,2017-03-10
44b4829b58167b697a69c8aa8eb64733,9a4a3ebb868261c944c5ba16fdaff61b,canceled,2017-03-01 11:26:37,2017-03-02 11:30:21.000000000,Sin Cargar,Sin Entregar,2017-03-20
1857e77a4bad8abb2db929f107430663,616833eaef04d25b67207119cd6936dc,canceled,2017-08-31 23:55:57,2017-09-01 10:21:05.739486910,Sin Cargar,Sin Entregar,2017-09-28
8d4159350057e7ebf61c0083d75c8712,db5feea769fdb2109f87dc628f2e95ed,processing,2018-01-24 09:34:27,2018-01-24 09:51:41.000000000,Sin Cargar,Sin Entregar,2018-02-19
6954eac303f94f5f51b80deb4ba7be50,4cbc0fdd8d7548de068a1cff9d293da3,canceled,2018-08-03 15:05:58,2018-08-03 15:40:17.000000000,Sin Cargar,Sin Entregar,2018-08-15
bde483878bed3f9a95fed760af049891,db1f4247e9c49ea446174ad81a61d45a,shipped,2018-08-01 19:06:24,2018-08-02 11:30:11.000000000,2018-08-03 12:07:00,Sin Entregar,2018-08-22
b87fe28d8d70119601f63b7b131e7af0,28c2bddfd0115acbff6e0f9419f5b2c2,unavailable,2017-04-01 16:47:25,2017-04-01 17:02:27.000000000,Sin Cargar,Sin Entregar,2017-04-25
6c37458893de8ddaa38b557e58e3bfb7,bcaeb8258e6bc14f120f0aff4bfe3da3,shipped,2018-01-06 15:42:24,2018-01-06 15:56:47.000000000,2018-01-09 02:43:31,Sin Entregar,2018-02-07
3f2d65e9302a444056b6b65922647a10,d8d046fd90e2f29cc28ce93796173e3b,processing,2017-08-02 12:48:57,2017-08-02 13:03:37.000000000,Sin Cargar,Sin Entregar,2017-09-01
c8a39e88e6ff246e21f6fc93c50a2e88,4f4ee29810bbc369aeb430d5aed89fab,canceled,2017-05-27 22:45:48,2017-05-27 23:02:27.000000000,Sin Cargar,Sin Entregar,2017-06-12
fa65dad1b0e818e3ccc5cb0e39231352,9af2372a1e49340278e7c1ef8d749f34,shipped,2017-04-20 12:45:34,2017-04-22 09:10:13.000000000,2017-04-24 11:31:17,Sin Entregar,2017-05-18
6feadaaee762109cbc3bfaf93254fab9,a5a5a602f049547e4fe6c39a0a2629b6,canceled,2017-07-02 21:36:22,2017-07-04 04:50:25.000000000,Sin Cargar,Sin Entregar,2017-07-19
5f81f8debb479300dc3ae13616afb823,3a6e7307506713d97cd29c960e5f5a61,processing,2017-07-26 14:52:33,2017-07-27 10:15:17.000000000,Sin Cargar,Sin Entregar,2017-09-13
bb8edfe0742a6a0279b7dff848289568,c2a1740e781cc978dbab71735cf3ce84,canceled,2018-08-30 10:24:34,2018-08-30 20:49:42.739486910,Sin Cargar,Sin Entregar,2018-09-18
03d1edbd314ca7682ec0f3e67d3763e2,963bc458a6c7f3148e1a756a4fc1e012,unavailable,2017-06-29 20:04:14,2017-06-29 20:23:48.000000000,Sin Cargar,Sin Entregar,2017-07-12
7cb4dff15cb0bfae18db9857cf0455f4,cd9b65266e937da76d5203621315b8a8,shipped,2018-03-27 16:57:14,2018-03-27 17:11:32.000000000,2018-03-28 19:23:32,Sin Entregar,2018-04-27
00bca4adac549020c1273714d04d0208,1541ebabf956d17f3afe883790bd7dd3,unavailable,2017-02-14 14:49:29,2017-02-14 15:03:38.000000000,Sin Cargar,Sin Entregar,2017-03-13
31d088e504f8c5f70f6b429451511680,b979596558efa43dcff98d4dd4706d1a,shipped,2017-05-02 20:52:16,2017-05-03 15:22:46.000000000,2017-05-05 08:12:29,Sin Entregar,2017-05-25
3a2b0d4a2b00020fddcc9d625553a114,7315871a8b3be15baceafef3b6183c0e,shipped,2018-08-12 22:26:07,2018-08-12 22:35:16.000000000,2018-08-14 09:05:00,Sin Entregar,2018-08-16
cceecfd4fd8a5cdfc10a03fb86e1d5b9,364d7648596b13b12e70dc1c93d777e7,invoiced,2017-04-27 13:48:41,2017-04-27 14:02:42.000000000,Sin Cargar,Sin Entregar,2017-06-20
583f25389c1ba1869b3311c5cf44e9db,6d0f8f93f6a858b5b89fd9177fe1c8ea,shipped,2017-11-15 00:03:55,2017-11-15 01:11:22.000000000,2017-11-17 22:09:44,Sin Entregar,2017-12-27
f60acdf6e4ce0842ce375a157ae600c0,34aeda2e58cb0b208099004f55062cb3,shipped,2017-10-07 19:02:42,2017-10-07 19:14:15.000000000,2017-10-09 20:17:57,Sin Entregar,2017-11-07
5b3367de06e5c2955a98de36a52fbe1a,efccddae70862d3630a35e4c7fc75a02,canceled,2017-03-07 12:43:03,2017-03-07 13:04:43.000000000,Sin Cargar,Sin Entregar,2017-03-28
7d88cc8f8bebb0e650d408c374a62b29,b42a4aede5b355ece8a2555471b962b2,invoiced,2017-10-05 22:22:48,2017-10-05 22:35:22.000000000,Sin Cargar,Sin Entregar,2017-11-03
7c0659561e8e95e839b8a4f9f4b6fab9,a08d823689fb2cf5ac00c9f9dbb7fd36,canceled,2018-05-19 23:33:33,2018-05-20 00:53:10.000000000,Sin Cargar,Sin Entregar,2018-06-04
228b82b829438b71d9b164c1a8cea481,76baf8b184e3b12b7d7af01dbcb7476a,invoiced,2018-05-16 12:59:07,2018-05-17 03:16:19.000000000,Sin Cargar,Sin Entregar,2018-06-06
cdf36cd4632fe33085adec5cf3d6b306,c442e46ad092c69ea8db9cbe7b8f6e14,unavailable,2017-02-25 20:20:04,2017-02-25 20:30:20.000000000,Sin Cargar,Sin Entregar,2017-03-31
02b9fd867657f257dc634a2e7e0f73c5,a96b4cca295b6876489ce885ca6b9f10,shipped,2017-06-10 12:16:30,2017-06-11 06:42:47.000000000,2017-06-22 07:47:49,Sin Entregar,2017-07-17
2e935fa1d39497aa0ec3f1107fbfb5b8,ffffe8b65bbe3087b653a978c870db99,unavailable,2017-09-29 14:07:03,2017-10-03 06:34:13.000000000,Sin Cargar,Sin Entregar,2017-10-24
73b205f9aeaddefc8fd66b0816877e3d,38ba0df31d76fa64c9c3561904d2c3c9,shipped,2018-03-19 14:48:23,2018-03-19 15:17:12.000000000,2018-03-22 20:38:24,Sin Entregar,2018-04-10
737750ec93ce0309b44d477651bf0642,028605cdb42f4bb9653d81ce3116f2ae,processing,2017-08-04 19:31:34,2017-08-04 19:45:11.000000000,Sin Cargar,Sin Entregar,2017-08-17
12f3c6723ad757676360f2b5bd8ce007,e98065a8b5eab63b7ae08943455d7ba9,processing,2018-01-19 18:24:33,2018-01-19 18:32:27.000000000,Sin Cargar,Sin Entregar,2018-02-20
a9c8ac0c26c178f0ad33618f96225a01,727ab4449f530b9af13f40fa8e528bff,canceled,2018-07-22 23:36:14,2018-07-23 12:31:55.000000000,Sin Cargar,Sin Entregar,2018-08-07
a2621d414c9c28d85816bbc9f2e8980d,8a7ea5641aa689d62643a0519501dc39,unavailable,2017-09-22 15:42:18,2017-09-22 15:50:15.000000000,Sin Cargar,Sin Entregar,2017-10-19
d16f9a68b1aa5e1e872a86a474930835,9d4990db1cc3fde3a88bddc0a8d7e548,invoiced,2017-02-04 10:12:38,2017-02-04 16:10:12.000000000,Sin Cargar,Sin Entregar,2017-03-07
02f30be57375dc610c40ca989d2385b7,a18c76193a26ef37fd582877922447c7,shipped,2017-11-27 18:25:55,2017-11-28 03:21:19.000000000,2017-11-29 20:03:26,Sin Entregar,2017-12-11
8d38f0c621183c4e95c8c65aba625120,12e501af448478b1e785e738b6232f5c,shipped,2017-07-23 11:26:15,2017-07-23 11:43:33.000000000,2017-07-25 12:04:43,Sin Entregar,2017-08-17
02e723e8edb4a123d414f56cc9c4665e,6e9f7d9e943f9c0bdea278d9d7a1c9b9,canceled,2017-08-18 14:30:19,2017-08-19 00:55:27.739486910,Sin Cargar,Sin Entregar,2017-09-21
1c95864be748aeb7e70002b2d365646f,6e339a46f22ae325fd96275ddde00906,canceled,2017-04-14 16:11:03,2017-04-14 16:21:55.000000000,Sin Cargar,Sin Entregar,2017-05-17
b364561ec1da2bd9c795360c47956c21,ede29b8f9090dbe09b81c45d9ef77792,invoiced,2017-07-25 12:48:50,2017-07-25 16:55:12.000000000,Sin Cargar,Sin Entregar,2017-08-10
a584b2acfafd53fc605e76baa4a5cfaf,f114414231ebd557e92bf1cd7c4f94c8,shipped,2018-02-01 22:40:26,2018-02-02 16:00:42.000000000,2018-02-03 01:32:57,Sin Entregar,2018-02-23
517e46dd2b1a674f95729233d3cdd938,22defe0553a346cf1b024e8ae0243afc,processing,2017-02-20 21:34:07,2017-02-20 21:45:23.000000000,Sin Cargar,Sin Entregar,2017-03-23
e5476d1c0a9bcc909b2f4bc24559bdde,ae933e624bc868f3e68628d1f5ceeebc,canceled,2017-02-13 17:17:36,2017-02-13 17:30:17.000000000,Sin Cargar,Sin Entregar,2017-03-16
42a7750bca23818abc83ea9c3298eace,be036ccfc3a6856c840a58ce5604d579,shipped,2018-06-15 16:50:35,2018-06-15 17:25:59.000000000,2018-06-19 15:04:00,Sin Entregar,2018-06-29
0e7fec3052b5bdeace9c7f2eef9df18b,cb656f69914f8417a01d030d20329b17,processing,2017-04-08 01:34:18,2017-04-08 01:45:11.000000000,Sin Cargar,Sin Entregar,2017-05-04
c94939ec208457c136427d40ea7bb4cf,bdc00c07c6a1107c61ae7e8a75d3071c,canceled,2017-09-06 16:23:33,2017-09-06 16:37:13.000000000,Sin Cargar,Sin Entregar,2017-09-25
a9d045793a3a75774ac0fedb5d7d46c6,2467f4b55c35ab6b015f09d0312570a3,shipped,2017-07-04 10:50:11,2017-07-04 11:05:16.000000000,2017-07-05 17:03:18,Sin Entregar,2017-08-03
ca7d7c95b0f170aae8a2ee59e2f24f66,021e3ddcc0581de5bf087b1d87e4b136,processing,2017-02-09 16:09:42,2017-02-09 16:23:37.000000000,Sin Cargar,Sin Entregar,2017-03-10
5f0dfd096a455e93ffb4ee0635b32264,b03efbab821a8ef7b3e6b2a75ec7d74d,canceled,2018-07-29 15:15:39,2018-07-29 15:25:09.000000000,Sin Cargar,Sin Entregar,2018-08-02
c8aa4f194c31e8abee2df7dbe3a42222,1091bac91a6e827e41a1cf472097f08f,processing,2017-07-06 09:57:31,2017-07-06 10:05:25.000000000,Sin Cargar,Sin Entregar,2017-07-28
20343beb23f60b10de8ede4f709752cb,12f794aa542445da10d307945252c177,shipped,2017-10-11 14:15:48,2017-10-11 14:40:22.000000000,2017-10-13 18:27:28,Sin Entregar,2017-10-24
c6697f0b5a341cb2e357e996c100664a,dea8d18a25a01a5e5662e64b4a9be87c,shipped,2017-12-01 11:09:24,2017-12-02 02:39:22.000000000,2017-12-08 23:56:56,Sin Entregar,2017-12-28
b5d4eb6b98c48a1d20e7a7663881bdd0,f381ff44c4fc5bd43c38116f3bd715b6,canceled,2017-10-06 21:54:55,2017-10-06 22:07:19.000000000,Sin Cargar,Sin Entregar,2017-10-30
7f93d00f6512fe25e73b5de688cd5677,402f75205b75b521681f67add1bf1b7b,shipped,2017-04-14 21:58:15,2017-04-14 22:10:16.000000000,2017-04-19 16:24:50,Sin Entregar,2017-05-08
c717b33977b903c18d81f8ee220ca736,68fdb170ae3faae5da4b044789eebf01,shipped,2017-03-27 22:35:58,2017-03-27 22:45:15.000000000,2017-03-31 10:04:58,Sin Entregar,2017-04-27
bf6b6ca366554e505b129b759520e852,fdc9c0362f389c2be24c0ae7723e6c74,shipped,2017-08-27 19:30:59,2017-08-29 04:50:18.000000000,2017-08-30 21:58:49,Sin Entregar,2017-09-18
e809c167a9cfd31aee1293abe8995065,9472f9fca02c86c72be6429983d0a76a,processing,2018-01-04 18:23:45,2018-01-06 02:08:26.000000000,Sin Cargar,Sin Entregar,2018-02-05
6a6f4f30f771eb3acb7dd11e08a53e00,c97cbfd3517896bcae9450e52779b784,shipped,2017-11-27 17:54:27,2017-11-27 18:11:51.000000000,2017-12-01 19:27:05,Sin Entregar,2017-12-12
85fc293d3e0bf416c547c15d991e096a,842ebaefba675d1067f4722118378ab6,unavailable,2017-12-07 20:38:53,2017-12-09 20:33:27.000000000,Sin Cargar,Sin Entregar,2017-12-26
7525729ed75b4d65c84bf8499bef7df2,2153cb587e3b6aad494beb2b208e10fc,canceled,2017-02-22 19:36:22,2017-02-22 19:50:20.000000000,Sin Cargar,Sin Entregar,2017-03-30
30945faa37e8264ea2815f7bf799adf0,8e088f86db422c6032a26ee8ba1ef0e3,unavailable,2017-01-31 11:40:55,2017-01-31 11:55:20.000000000,Sin Cargar,Sin Entregar,2017-03-02
ec60e48662eb9eaf9ae685a3afa56518,4933b985cf353d4c50490efd77de63c8,unavailable,2018-02-21 09:55:14,2018-02-21 12:05:38.000000000,Sin Cargar,Sin Entregar,2018-03-13
c37db340dcc0235b5e71ab73787846a2,78835fb843c5c1e2cb0ec92ae4ecd8b5,processing,2017-09-01 17:22:43,2017-09-02 14:55:16.000000000,Sin Cargar,Sin Entregar,2017-09-22
899b8d92e1bdaece69745ffcc3c47d08,1aa414b77e655c44696ea1d3e61d7ec7,invoiced,2018-05-12 18:49:56,2018-05-12 19:16:36.000000000,Sin Cargar,Sin Entregar,2018-06-01
32609bbb3dd69b3c066a6860554a77bf,e4abb5057ec8cfda9759c0dc415a8188,invoiced,2017-11-18 17:27:14,2017-11-18 17:46:05.000000000,Sin Cargar,Sin Entregar,2017-12-05
9d36629c95cfcac0564afda65e270991,3bf041c93287a878b0f4577c3993855d,processing,2017-06-26 18:15:22,2017-06-26 18:31:38.000000000,Sin Cargar,Sin Entregar,2017-07-26
daed2231418803be9327f1b4a2cec04d,4dc79a59a3e917f79cae01e6e42814f6,shipped,2017-07-04 22:54:40,2017-07-05 17:41:49.000000000,2017-07-07 19:29:34,Sin Entregar,2017-07-19
31dd19623d916b1848334732b797d5f5,55e7cfd6e28d2fbfbf01477c1d6171e2,processing,2017-06-25 17:50:06,2017-06-26 17:55:27.000000000,Sin Cargar,Sin Entregar,2017-07-18
08ee9c1b1da47ffd2a7c7163aa134b16,b8be9aabc886bf52d9361784b379ea49,unavailable,2017-08-04 21:47:44,2017-08-04 22:04:51.000000000,Sin Cargar,Sin Entregar,2017-09-06
c229c6a2f0ecb33d8e2779ebddec3a1f,dbc047eaa85519da2bbb99843a45938d,shipped,2017-12-13 21:24:35,2017-12-15 21:31:18.000000000,2017-12-18 19:03:21,Sin Entregar,2018-01-02
e8373fd2805212d0bc74790901dc446c,a13a804ece7604ec035b47ee19e548e7,shipped,2018-03-10 01:16:15,2018-03-10 01:30:28.000000000,2018-03-13 11:26:47,Sin Entregar,2018-04-12
676c554a88771af1264e81fa10e7e760,45a44ce03647965a1233ac3ffff76022,shipped,2018-05-02 21:10:43,2018-05-02 21:35:26.000000000,2018-05-04 14:16:00,Sin Entregar,2018-05-23
284705e9a68479f4ef401d31e5400948,7a8a3c3d8b7e34094305859ce4903ccb,shipped,2017-07-16 16:05:00,2017-07-16 16:23:11.000000000,2017-07-19 22:17:34,Sin Entregar,2017-08-04
8d16656866ce7d67f81d49a9707ab76e,aa1e003c69c80cdf08ae8225270769b3,invoiced,2017-12-25 18:36:16,2017-12-26 18:28:04.000000000,Sin Cargar,Sin Entregar,2018-01-30
